,open,close,high,low,volume,money,mov_percent,movement,EMA-5,ROC-5,RSI,MI
2005-09-29,286.57,291.56,291.56,286.57,1258035200.0,5262190243.0,0.6399438169754155,1,0.6118173058105881,0.5558063951352181,0.39089172615812906,-18.189999999999998
2005-09-30,291.8,291.46,292.4,290.75,1051386109.0,4520406710.0,0.528762897179158,0,0.6103407633797145,0.5829446390045547,0.38955228348077997,-18.260000000000048
2005-10-10,291.47,287.4,291.47,287.19,802720800.0,3611538112.0,0.4521696754820748,0,0.5550206248445757,0.5376762973041486,0.33621481423079147,-25.07000000000005
2005-10-11,286.85,292.79,292.83,285.8,948299100.0,4223624390.0,0.6596619013898489,1,0.6479767251535721,0.6320939637487863,0.4197914563610199,-17.109999999999957
2005-10-12,292.87,294.71,295.63,291.73,1190334100.0,5594789754.0,0.5733347315645627,1,0.6621342461877147,0.6559031433802194,0.4471333333804832,-9.939999999999998
2005-10-13,294.7,292.81,295.53,292.5,1101667000.0,5161770612.0,0.49735532556963435,0,0.6191112563614779,0.595801156787911,0.4192549909619363,-2.269999999999982
2005-10-14,292.68,289.4,292.93,288.55,1004838200.0,4709075496.0,0.4686685818428935,0,0.5699308641384819,0.5677955205993702,0.37146764659455056,-2.330000000000041
2005-10-17,288.8,288.49,288.8,285.75,976877100.0,4568512501.0,0.5293121246996164,0,0.571202029449299,0.5945811610773454,0.35902456200387656,-4.560000000000002
2005-10-18,288.37,291.91,292.14,288.22,1124794000.0,5101056952.0,0.6092015288370001,1,0.6316442429280272,0.5778145224064222,0.41620701786338,4.580000000000041
2005-10-19,291.91,290.2,293.98,289.58,1153802800.0,5005793654.0,0.5006787292458773,0,0.6013982216957803,0.5474844490136633,0.39041317031079603,3.6999999999999886
2005-10-20,289.72,289.73,289.82,285.78,1302222800.0,5712774122.0,0.5359425332567189,1,0.5982937572615201,0.55928443043326,0.38317364213980454,-1.829999999999984
2005-10-21,289.78,291.92,293.14,289.28,1171893100.0,5294531535.0,0.5799312580643017,1,0.6328552075073615,0.6067033315319059,0.42275663286072607,0.4600000000000364
2005-10-24,292.28,293.5,294.07,291.25,1054095200.0,4747607500.0,0.5607159070221046,1,0.6474390173024204,0.6280584074100506,0.45057707958297966,6.100000000000023
2005-10-25,293.23,288.4,293.23,288.32,1122724200.0,4887912606.0,0.4371603930420131,0,0.5654692611750127,0.5555713885130235,0.365442395393501,-4.390000000000043
2005-10-26,287.7,280.73,287.7,280.44,1209051300.0,5223774386.0,0.3907508226996696,0,0.4751370704707385,0.5047440679303454,0.26551366964958667,-13.979999999999961
2005-10-27,279.72,280.05,282.06,277.96,1049529100.0,4372188123.0,0.5427962357346365,1,0.5100814827511964,0.5028258745482863,0.2577231569894156,-12.759999999999991
2005-10-28,279.78,273.66,280.59,270.66,1115632500.0,4510571353.0,0.4048282213058139,0,0.45360067000206883,0.4309543876957532,0.1909493420053511,-15.739999999999952
2005-10-31,273.2,275.95,276.64,272.92,970233100.0,3912552677.0,0.5959756423945989,1,0.537410261918473,0.43775115572554435,0.2367962923836047,-12.54000000000002
2005-11-01,276.43,275.23,276.43,270.81,989071500.0,3979338544.0,0.5097567167199918,0,0.5514943550954305,0.47260009480422416,0.22901146553541932,-16.680000000000007
2005-11-02,275.43,280.13,280.72,275.35,1210785900.0,5100205339.0,0.6378574774660261,1,0.6417924471762007,0.5799560001265134,0.32426377769092596,-10.069999999999993
2005-11-03,280.13,278.07,281.64,277.19,1046918400.0,4465573875.0,0.4917273050563935,0,0.6020828288347362,0.5677898460194676,0.29821353221000113,-11.660000000000025
2005-11-04,277.58,279.65,279.65,275.92,940947200.0,3891565680.0,0.5803645201059314,1,0.6279101298700667,0.6392116538886448,0.32822485911298793,-12.270000000000039
2005-11-07,279.25,280.58,280.63,277.3,845489700.0,3724699946.0,0.5642388710633115,1,0.6357647906101024,0.6266084849412344,0.34609771499227604,-12.920000000000016
2005-11-08,280.35,282.39,282.5,278.55,941773300.0,3860115928.0,0.5792831674743342,1,0.653552459697844,0.649388089761126,0.3809638881819766,-6.009999999999991
2005-11-09,282.39,281.5,283.52,281.13,1075239800.0,4789625118.0,0.5168746847974857,0,0.6267438013884841,0.5972891093695191,0.3663631212454863,0.7699999999999818
2005-11-10,281.1,274.79,281.1,274.57,1162932300.0,5175417141.0,0.4013978978857169,0,0.5260643269662728,0.5561353488824317,0.2697011366379134,-5.259999999999991
2005-11-11,274.0,275.76,276.93,273.02,966468500.0,4063893760.0,0.5741767958526445,1,0.5680527433145026,0.5509198967341188,0.2901614317308907,2.099999999999966
2005-11-14,275.31,275.78,275.78,274.02,681245600.0,2881481719.0,0.5459525723465183,1,0.5827190941577586,0.5430345802789517,0.29060416365947406,-0.17000000000001592
2005-11-15,275.85,273.57,277.7,272.46,831149500.0,3744103423.0,0.486271603197128,0,0.5603679824517792,0.5081951326592162,0.2589334779940021,-1.660000000000025
2005-11-16,273.25,275.62,275.62,269.75,774781700.0,3200509727.0,0.5876421153383495,1,0.6069842640006826,0.5337101461688425,0.3072544730280613,-4.509999999999991
2005-11-17,275.62,275.69,276.61,274.15,788665500.0,3251552787.0,0.5372558805863882,1,0.6095046911092783,0.5933050895125572,0.3089244592225584,-2.3799999999999955
2005-11-18,275.65,282.25,283.58,275.51,1457106300.0,6525652567.0,0.6790261866663567,1,0.7053167323816089,0.6432724385963111,0.44729969605007036,2.6000000000000227
2005-11-21,282.5,283.1,284.35,281.66,971391500.0,4241921085.0,0.5484464927684163,1,0.6857932710695459,0.6506910330219116,0.4628032682317368,2.5200000000000387
2005-11-22,283.12,277.76,283.13,277.56,838898000.0,3560089125.0,0.422437293258315,0,0.5843478586216315,0.6230017239627234,0.36672719421826716,-4.6299999999999955
2005-11-23,277.05,279.69,279.82,276.3,702949800.0,2965998590.0,0.5927624250259858,1,0.6210259221192095,0.6216469665324046,0.4041789169971445,-1.8100000000000023
2005-11-24,279.5,280.54,281.84,279.1,887530800.0,3754886087.0,0.5580040173012403,1,0.6300221662405965,0.6286156435793849,0.42061797233155207,5.75
2005-11-25,280.41,280.9,280.94,279.03,771445500.0,3116440413.0,0.5461935982805178,1,0.6289789811058992,0.5734307867530115,0.4278569946863898,5.139999999999986
2005-11-28,280.62,279.96,281.54,279.0,678224200.0,2945126589.0,0.5216607270264342,0,0.6097126849853537,0.5578719074473208,0.40867905188977804,4.180000000000007
2005-11-29,279.9,276.69,279.9,276.47,660077600.0,2866939994.0,0.46710300987054926,0,0.5636033107667042,0.575726324453646,0.34589764812134527,3.1200000000000045
2005-11-30,276.51,277.25,277.35,274.61,837121200.0,3964703850.0,0.5517518751827831,1,0.5874727687685312,0.5637110690267503,0.35931342440365455,1.6299999999999955
2005-12-01,277.07,276.93,278.1,275.58,679345700.0,3042877057.0,0.5327120585783263,0,0.5908527463142816,0.5534903263098374,0.3529353515293917,1.240000000000009
2005-12-02,276.65,274.31,277.24,273.54,1029032600.0,4220164979.0,0.48511671159529457,0,0.5600002931046186,0.5273662140260089,0.30222364439899996,-7.939999999999998
2005-12-05,273.85,268.03,273.85,267.8,950856100.0,3882937501.0,0.40854952247367954,0,0.4862359394804674,0.4801286212973902,0.20501592486871703,-15.07000000000005
2005-12-06,267.36,269.63,270.07,266.45,743568600.0,3047696482.0,0.5865472373996079,1,0.5504845616470451,0.5222963738200299,0.24787141535433607,-8.129999999999995
2005-12-07,269.51,272.36,272.38,269.31,720766500.0,2870345387.0,0.5990209399663203,1,0.6107015747110496,0.5417271966667812,0.3166793742724857,-7.329999999999984
2005-12-08,272.47,272.75,273.54,271.06,826244600.0,3603479689.0,0.5418858971423497,1,0.6166957350539652,0.5480001907192829,0.32627928237238324,-7.7900000000000205
2005-12-09,272.59,277.19,277.19,271.82,1017770900.0,4190437769.0,0.6367260028001778,1,0.6801332674292462,0.6111215285462176,0.42715709781622235,-3.7099999999999795
2005-12-12,277.11,278.52,279.15,276.54,947221500.0,3967847854.0,0.5661866867847836,1,0.676407086219806,0.6817533652781409,0.45424486346736515,-1.4399999999999977
2005-12-13,278.43,279.38,279.43,276.09,854945200.0,3772437111.0,0.5561551447909235,1,0.6670234915305127,0.6744117038404107,0.47183564518835885,2.6899999999999977
2005-12-14,279.38,282.57,282.72,277.78,1056523500.0,4493663047.0,0.6040682595016418,1,0.694438828214135,0.6776832641114929,0.5333565686770325,5.319999999999993
2005-12-15,282.59,281.31,284.35,280.83,1153302700.0,4986466277.0,0.5086288254135715,0,0.6483334326845027,0.6626309590605372,0.5026772177407927,4.3799999999999955
2005-12-16,281.05,284.13,284.17,280.19,935437600.0,4082830832.0,0.6013199440499175,1,0.6763244791780194,0.6469769289720302,0.5550401217801044,9.819999999999993
2005-12-19,283.99,284.04,284.5,282.79,791081500.0,3260165822.0,0.536789623325058,1,0.6532047307172979,0.6341077361649188,0.5526661319031507,16.010000000000048
2005-12-20,283.95,284.58,284.59,282.19,834088500.0,3463016598.0,0.5490138668496477,1,0.6468651825037999,0.6311323424667373,0.5630668655055755,14.949999999999989
2005-12-21,284.48,282.39,285.3,282.21,813919600.0,3342621747.0,0.4917691412724483,0,0.6040461918560989,0.5836561850790071,0.5018657267997528,10.029999999999973
2005-12-22,282.17,284.32,284.36,281.41,746620400.0,3225858670.0,0.5813352751980894,1,0.6338325019732437,0.6116169399030482,0.542377039553116,11.569999999999993
2005-12-23,284.39,287.15,287.2,284.23,953788100.0,4152278524.0,0.5938158036058435,1,0.6663233705535666,0.6114418246718977,0.5960949115161652,9.95999999999998
2005-12-26,287.49,289.45,290.08,287.35,1207110100.0,5284250182.0,0.5765363241267035,1,0.6802137514967119,0.6322026614982338,0.6351425298261584,10.930000000000007
2005-12-27,289.43,288.78,289.43,287.25,1001822300.0,4156180812.0,0.5222959350922315,0,0.6476853825081244,0.6216269492924118,0.614394204280703,9.399999999999977
2005-12-28,288.76,289.76,289.79,287.66,894624600.0,4017470445.0,0.5564609240145592,1,0.6492080016711804,0.6495953902356939,0.63185861126097,7.189999999999998
2005-12-29,289.73,293.36,293.38,289.73,1304314500.0,6544166020.0,0.6107156807155493,1,0.6865678721584396,0.6636448931070883,0.6899644122881625,12.050000000000011
2005-12-30,293.87,290.06,293.98,289.71,1136698400.0,5629168942.0,0.4581469405365139,0,0.6156808261111321,0.610221329511511,0.5884670668303015,5.930000000000007
2006-01-04,290.36,294.97,294.97,290.36,1157692600.0,5756042012.0,0.6307515314579604,1,0.6820434989452423,0.6322619475430534,0.6643496171739743,10.930000000000007
2006-01-05,295.29,300.37,300.46,295.06,1725070100.0,8427897811.0,0.6386905268588795,1,0.73233773984921,0.684212177263417,0.729023201540629,15.79000000000002
2006-01-06,300.78,302.47,304.09,298.61,1930195900.0,9480022869.0,0.5693614393276089,1,0.7197792068841293,0.6934104579087768,0.7506158111925615,20.08000000000004
2006-01-09,302.65,305.31,305.38,301.5,1772565000.0,8253062499.0,0.5883342522677244,1,0.7212703189141547,0.6856933980865404,0.7778100732401634,20.99000000000001
2006-01-10,305.16,306.93,307.0,302.55,1588744200.0,7508738383.0,0.5704477004810715,1,0.7056268213059604,0.7286704482472582,0.7924544696633227,19.78000000000003
2006-01-11,306.67,304.61,308.19,303.15,1860647700.0,8360598631.0,0.49553592663524937,0,0.6430590926760646,0.6658303876813231,0.723978597119988,15.160000000000025
2006-01-12,304.17,309.44,309.46,303.65,1800284000.0,8274692841.0,0.6394230964132889,1,0.6962423530176264,0.6597010480818153,0.7720666127125659,20.660000000000025
2006-01-13,309.64,309.15,310.77,306.94,1877672000.0,8507466060.0,0.5262655421492926,0,0.6637987637972849,0.63969594436858,0.7636893591991333,19.389999999999986
2006-01-16,308.84,305.06,309.32,304.81,1643845500.0,7447275306.0,0.4624891368373624,0,0.5928381918078875,0.5832077318294219,0.6518451985644349,11.699999999999989
2006-01-17,304.27,306.12,306.7,303.62,1280528500.0,5818767614.0,0.5721227142747228,1,0.6128959687360759,0.578718506739803,0.6652908265533587,16.060000000000002
2006-01-18,306.03,312.18,312.43,305.99,1587722100.0,7329911226.0,0.6560016508872261,1,0.6916333379177041,0.6465193520404006,0.7327728762935651,17.20999999999998
2006-01-19,312.51,314.76,314.79,310.49,1895745900.0,8610403634.0,0.5788232623123446,1,0.6980649023388497,0.6276294148266595,0.7570257057471844,14.389999999999986
2006-01-20,314.96,315.3,315.84,312.73,1912688900.0,8671671253.0,0.5421962917015322,1,0.6757583904023943,0.6342907685276817,0.7620440756053913,12.829999999999984
2006-01-23,315.32,316.35,316.59,312.95,1850249200.0,8418258808.0,0.555284599522274,1,0.6675742843492787,0.6765042645809688,0.7720772190258498,11.04000000000002
2006-01-24,316.4,316.36,319.26,315.29,1934997400.0,9373325847.0,0.5349793917422317,0,0.6488378285431918,0.6677285918415422,0.7721769409923045,9.430000000000007
2006-01-25,316.08,317.36,318.45,313.9,1750190200.0,8092817821.0,0.5599709999260274,1,0.6490379258023125,0.6261511995068164,0.782561763229882,12.75
2006-02-06,318.0,326.12,326.17,318.0,1783100800.0,8696963180.0,0.6885486913248309,1,0.7475459285834192,0.6742398625658962,0.8549835995404647,16.680000000000007
2006-02-07,326.63,326.23,328.38,322.46,2328260400.0,11405969293.0,0.5284071426147496,0,0.7025612287003187,0.6707238704500282,0.8557296738207893,17.08000000000004
2006-02-08,325.78,326.78,326.8,322.81,1770730900.0,8030683498.0,0.5541058445716772,1,0.6785966791089668,0.6665419812962523,0.8596668495754145,21.71999999999997
2006-02-09,326.83,322.95,326.83,322.15,1666282500.0,7641227418.0,0.4646898429464537,0,0.608581452251939,0.6366028214376668,0.7385059837762179,16.829999999999984
2006-02-10,322.69,326.99,327.03,322.68,1648315200.0,7621569802.0,0.6154828223547958,1,0.6595684707245321,0.6600660593703159,0.7781614330784702,14.810000000000002
2006-02-13,326.93,326.68,327.01,322.92,1624908100.0,7611698731.0,0.5311596562628652,0,0.639596665776632,0.5894623640341532,0.7689187580024446,11.920000000000016
2006-02-14,326.6,329.37,329.44,326.02,1467307700.0,6936120170.0,0.586492765083083,1,0.6632792764533193,0.6089660492193835,0.79442768070576,14.069999999999993
2006-02-15,329.64,329.55,331.74,328.42,1661483200.0,7698116062.0,0.5341020413677896,0,0.6480771699995915,0.6061335578227691,0.7961100940030523,13.199999999999989
2006-02-16,329.44,320.73,329.44,320.51,1964174300.0,8973232746.0,0.3775119466041313,0,0.5281081594797773,0.568273339402649,0.5608418046304723,4.3700000000000045
2006-02-17,320.0,318.89,322.43,318.25,1548731800.0,7128862643.0,0.5149771056833076,0,0.5328915066775297,0.5241326135847301,0.5222093447475514,1.5299999999999727
2006-02-20,319.58,318.85,321.42,318.49,1453580400.0,7424094367.0,0.5220658019763184,0,0.558254836595816,0.5261130593598093,0.5213505480602442,-7.269999999999982
2006-02-21,318.59,323.8,323.82,316.11,1554956400.0,8086660790.0,0.633602949478925,1,0.6373896941434736,0.5435188401263563,0.5971352606352346,-2.430000000000007
2006-02-22,323.93,324.38,326.46,323.13,1550024900.0,7752464907.0,0.5440496243764344,1,0.6359194914279341,0.5465352044960664,0.6052859451367707,-2.3999999999999773
2006-02-23,324.38,324.45,324.79,321.06,1469612300.0,6751293749.0,0.537027411450887,1,0.6286144933180636,0.6138331946998592,0.6063255532271803,1.5
2006-02-24,324.57,326.91,326.94,324.45,1418132300.0,6688236437.0,0.5788817262595221,1,0.653308701293572,0.6472550330640231,0.6426371498613168,-0.07999999999998408
2006-02-27,327.41,325.02,327.59,324.15,1347508400.0,6373272699.0,0.4920505459314529,0,0.6159911334696555,0.6329528692437735,0.5920604458119656,-1.660000000000025
2006-02-28,324.63,325.99,326.13,320.51,1279744100.0,5602749925.0,0.5608075014978513,1,0.6264406182793819,0.6019081855870718,0.6076513861811228,-3.3799999999999955
2006-03-01,326.08,328.23,328.55,325.56,1359723300.0,6365961663.0,0.5751948634236191,1,0.6490025955352855,0.6144997350538366,0.6424953423932578,-1.3199999999999932
2006-03-02,329.01,323.66,329.01,322.54,1754711700.0,8115657026.0,0.43842197965783813,0,0.5803864169601094,0.5792220057875472,0.5240626720751609,2.930000000000007
2006-03-03,323.33,324.22,324.83,320.74,1439278700.0,6548181836.0,0.5522090427178465,1,0.5975896191335012,0.5649328435726511,0.534110821007379,5.330000000000041
2006-03-06,324.43,323.5,324.97,322.65,1196762300.0,5393586845.0,0.5185808986040494,0,0.5933547784777198,0.5736931028450654,0.5159672466458404,4.649999999999977
2006-03-07,323.24,315.86,323.24,315.13,1317983300.0,5770070698.0,0.3991010013250065,0,0.5052071641025206,0.5085868557038155,0.3571713313117524,-7.939999999999998
2006-03-08,315.03,313.97,315.85,310.5,1154075800.0,5175936625.0,0.5155994442594577,0,0.5164995695791412,0.47807683809777696,0.32577365517381873,-10.409999999999968
2006-03-09,313.77,312.72,314.67,311.81,878334300.0,3788224183.0,0.5157093124842924,0,0.5319915132079216,0.5018628049505649,0.3054102386098083,-11.729999999999961
2006-03-10,312.9,313.98,314.94,312.9,883023500.0,3879222957.0,0.556392092529284,1,0.5740433329262113,0.5073316871327376,0.335848884705195,-12.930000000000007
2006-03-13,313.87,317.19,317.27,313.71,895927000.0,3890368455.0,0.5990381809260324,1,0.6270893673074479,0.537120327329659,0.4083946549400156,-7.829999999999984
2006-03-14,317.28,317.16,317.28,315.22,821327100.0,3617613883.0,0.5334725296078279,0,0.6215013458027159,0.5953780941132036,0.40778497136193836,-8.829999999999984
2006-03-15,317.09,320.56,320.57,316.77,1047654000.0,4760425047.0,0.6012263531197306,1,0.6611144145207886,0.6369939020269557,0.4798131481930664,-7.670000000000016
2006-03-16,320.6,320.3,320.68,319.22,1094710300.0,4933673386.0,0.5301359664676155,0,0.6411703314762338,0.6450086862140603,0.4737637104231589,-3.3600000000000136
2006-03-17,320.25,319.26,320.74,318.26,1174383300.0,5461862017.0,0.5172357605688467,0,0.6181810037034133,0.6267020969003259,0.4488545930283071,-4.960000000000036
2006-03-20,319.35,322.69,322.69,317.8,1089083500.0,5051141746.0,0.5983267190140757,1,0.6589741450300022,0.62799299588175,0.5211797757949997,-0.8100000000000023
2006-03-21,322.63,323.77,325.15,322.13,1427118300.0,6610878614.0,0.5568820909411946,1,0.6565186617340075,0.6366287588993046,0.5421348691182827,7.909999999999968
2006-03-22,323.68,326.67,326.69,322.53,1545137900.0,7191421358.0,0.5910182473813745,1,0.677496550111776,0.6322366504946801,0.5948767802636619,12.699999999999989
2006-03-23,326.56,328.09,328.45,325.94,1786330000.0,8094000804.0,0.5637747459108988,1,0.6728357437169955,0.6452109588171734,0.61879516633821,15.369999999999948
2006-03-24,328.48,326.88,329.28,326.36,1709856800.0,7935338983.0,0.5065857629949203,0,0.6372819696874807,0.6440930784374734,0.5830981404796015,12.899999999999977
2006-03-27,326.77,330.6,330.6,325.55,1479794660.0,6634724890.0,0.6058794321308945,1,0.6743679856350949,0.6456838572253928,0.6455556563754029,13.410000000000025
2006-03-28,330.9,332.8,332.91,330.34,1914954500.0,8197084878.0,0.5700986825174904,1,0.6800900187600354,0.6540138627679634,0.6778914300985048,15.639999999999986
